17.01.2019;14:00:00;35720;0;18842;0
17.01.2019;14:30:00;35920;0;19218;0
17.01.2019;15:00:00;35894;0;19012;0
17.01.2019;15:30:00;36526;0;19832;0
17.01.2019;16:00:00;35702;0;18790;0
17.01.2019;16:30:00;35874;0;18432;0
17.01.2019;17:00:00;35832;0;18396;0
17.01.2019;17:30:00;36314;0;18538;0
17.01.2019;18:00:00;36148;0;18006;0
17.01.2019;18:30:00;35936;0;18138;0
17.01.2019;19:00:00;36748;0;17962;0
17.01.2019;19:30:00;36506;0;18704;0
17.01.2019;20:00:00;35940;0;18728;0
17.01.2019;20:30:00;36010;0;18238;0
17.01.2019;21:00:00;36018;0;17306;0
17.01.2019;21:30:00;36818;0;18078;0
17.01.2019;22:00:00;36948;0;20214;0
17.01.2019;22:30:00;36324;0;18876;0
17.01.2019;23:00:00;35788;0;19320;0
17.01.2019;23:30:00;32568;0;16250;0
17.01.2020;00:00:00;28712;0;15058;0
18.01.2019;00:30:00;23126;0;13976;0
18.01.2019;01:00:00;22564;0;13050;0
18.01.2019;01:30:00;20920;0;12504;0
18.01.2019;02:00:00;20440;0;10738;0
18.01.2019;02:30:00;20566;0;11644;0
18.01.2019;03:00:00;20364;0;12866;0
18.01.2019;03:30:00;20144;0;12830;0
18.01.2019;04:00:00;19770;0;12166;0
18.01.2019;04:30:00;19042;0;11458;0
18.01.2019;05:00:00;19438;0;11940;0
18.01.2019;05:30:00;19916;0;11542;0
18.01.2019;06:00:00;19740;0;11958;0
18.01.2019;06:30:00;20314;0;12214;0
18.01.2019;07:00:00;21464;0;12688;0
18.01.2019;07:30:00;21922;0;13422;0
18.01.2019;08:00:00;22724;0;14240;0
18.01.2019;08:30:00;24916;0;15374;0
18.01.2019;09:00:00;27354;0;15954;0
18.01.2019;09:30:00;33808;0;14860;0
18.01.2019;10:00:00;33936;0;15768;0
18.01.2019;10:30:00;33898;0;16230;0
18.01.2019;11:00:00;33162;0;15728;0
18.01.2019;11:30:00;34146;0;16804;0
18.01.2019;12:00:00;34012;0;16944;0
18.01.2019;12:30:00;34090;0;16058;0
18.01.2019;13:00:00;35402;0;17852;0
18.01.2019;13:30:00;36774;0;17848;0
18.01.2019;14:00:00;36366;0;18018;0
18.01.2019;14:30:00;36262;0;18450;0
18.01.2019;15:00:00;36290;0;17982;0
18.01.2019;15:30:00;36506;0;18956;0
18.01.2019;16:00:00;37474;0;18376;0
18.01.2019;16:30:00;37656;0;18406;0
18.01.2019;17:00:00;37086;0;17594;0
18.01.2019;17:30:00;37224;0;17210;0
18.01.2019;18:00:00;36944;0;17682;0
18.01.2019;18:30:00;37558;0;18548;0
18.01.2019;19:00:00;37362;0;19158;0
18.01.2019;19:30:00;36520;0;18022;0
18.01.2019;20:00:00;36924;0;18440;0
18.01.2019;20:30:00;37146;0;18820;0
18.01.2019;21:00:00;36614;0;18506;0
18.01.2019;21:30:00;36940;0;18334;0
18.01.2019;22:00:00;35914;0;17882;0
18.01.2019;22:30:00;36766;0;18234;0
18.01.2019;23:00:00;36324;0;17110;0
18.01.2019;23:30:00;33296;0;15616;0
18.01.2020;00:00:00;31130;0;16166;0
19.01.2019;00:30:00;25834;0;12212;0
19.01.2019;01:00:00;25532;0;12716;0
19.01.2019;01:30:00;24050;0;12898;0
19.01.2019;02:00:00;22614;0;12042;0
19.01.2019;02:30:00;22618;0;10928;0
19.01.2019;03:00:00;22290;0;11408;0
19.01.2019;03:30:00;22898;0;12450;0
19.01.2019;04:00:00;21672;0;11590;0
19.01.2019;04:30:00;21992;0;12564;0
19.01.2019;05:00:00;21578;0;11184;0
19.01.2019;05:30:00;19686;0;9590;0
19.01.2019;06:00:00;21166;0;10628;0
19.01.2019;06:30:00;20276;0;9816;0
19.01.2019;07:00:00;23054;0;13646;0
19.01.2019;07:30:00;23442;0;13596;0
19.01.2019;08:00:00;24156;0;13836;0
19.01.2019;08:30:00;33374;0;16864;0
19.01.2019;09:00:00;33652;0;15734;0
19.01.2019;09:30:00;35188;0;16514;0
19.01.2019;10:00:00;36116;0;17644;0
19.01.2019;10:30:00;35852;0;17960;0
19.01.2019;11:00:00;35782;0;18296;0
19.01.2019;11:30:00;35884;0;18636;0
19.01.2019;12:00:00;36348;0;19392;0
19.01.2019;12:30:00;34710;0;17098;0
19.01.2019;13:00:00;35824;0;16392;0
19.01.2019;13:30:00;38324;0;17456;0
19.01.2019;14:00:00;38694;0;19502;0
19.01.2019;14:30:00;38056;0;19346;0
19.01.2019;15:00:00;38260;0;20150;0
19.01.2019;15:30:00;38358;0;20324;0
19.01.2019;16:00:00;38134;0;19980;0
19.01.2019;16:30:00;38088;0;19688;0
19.01.2019;17:00:00;37908;0;19294;0
19.01.2019;17:30:00;38114;0;18678;0
19.01.2019;18:00:00;37708;0;18720;0
19.01.2019;18:30:00;34784;0;16168;0
19.01.2019;19:00:00;35798;0;18016;0
19.01.2019;19:30:00;34846;0;18734;0
19.01.2019;20:00:00;32432;0;14714;0
19.01.2019;20:30:00;32422;0;15066;0
19.01.2019;21:00:00;30946;0;14478;0
19.01.2019;21:30:00;32040;0;15440;0
19.01.2019;22:00:00;31334;0;15116;0
19.01.2019;22:30:00;32162;0;15678;0
19.01.2019;23:00:00;30960;0;14086;0
19.01.2019;23:30:00;28852;0;14678;0
19.01.2020;00:00:00;24232;0;15220;0
20.01.2019;00:30:00;17948;0;12486;0
20.01.2019;01:00:00;19662;0;13242;0
20.01.2019;01:30:00;20590;0;12306;0
20.01.2019;02:00:00;20842;0;12044;0
20.01.2019;02:30:00;20538;0;12616;0
20.01.2019;03:00:00;21054;0;12382;0
20.01.2019;03:30:00;20396;0;12012;0
20.01.2019;04:00:00;19966;0;12084;0
20.01.2019;04:30:00;20414;0;12154;0
20.01.2019;05:00:00;19474;0;11852;0
20.01.2019;05:30:00;19726;0;11642;0
20.01.2019;06:00:00;19724;0;12318;0
20.01.2019;06:30:00;19844;0;11360;0
20.01.2019;07:00:00;19286;0;11120;0
20.01.2019;07:30:00;21334;0;13228;0
20.01.2019;08:00:00;21638;0;13286;0
20.01.2019;08:30:00;22648;0;13530;0
20.01.2019;09:00:00;26262;0;12392;0
20.01.2019;09:30:00;32614;0;12898;0
20.01.2019;10:00:00;33576;0;13164;0
20.01.2019;10:30:00;33616;0;14584;0
20.01.2019;11:00:00;33458;0;15482;0
20.01.2019;11:30:00;31754;0;14460;0
20.01.2019;12:00:00;32384;0;14900;0
20.01.2019;12:30:00;32590;0;15128;0
20.01.2019;13:00:00;32842;0;16006;0
20.01.2019;13:30:00;32366;0;14572;0
20.01.2019;14:00:00;31514;0;14592;0
20.01.2019;14:30:00;31886;0;14590;0
20.01.2019;15:00:00;32002;0;15046;0
20.01.2019;15:30:00;32488;0;15756;0
20.01.2019;16:00:00;32936;0;15972;0
